,CD,Year,Month,dirty_level,Count311,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,fs_openhours,fs_open,trs_permits,paper_baskets,mgp_baskets,total_number_of_households,hh_compost_num,hh_compost_percent,shape_area,wfr_avg_recycling,wfr_avg_refuse,wfr_avg_bulk,bigbelly,seasonal_wire_litter_basket,highend_basket,publicspacereceptacle,wire_basket,total_litter_baskets,pct_bach_deg,over65_rate,under18_rate,pct_white_nh,poverty_rate,pct_hh_rent_burd,mean_commute,unemployment,crime_per_1000,pop_density,numbldgs,unitstotal,asland_sqft,pct_clean_strts,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_res_1_2_family_bldg,pct_lot_area_res_multifamily_walkup,restaurant,business
1787,MN01,2018,4,1,13,1296.4,368.6,222.3,11.8,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1760,55988,79.28216106,100.0,4.35,31.68,0.17,0.63,3295,635
1788,MN01,2018,5,1,28,1529.5,415.4,237.2,13.6,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1760,55988,79.28216106,100.0,4.35,31.68,0.17,0.63,3295,644
1789,MN01,2018,6,1,28,1407.9,426.3,255.7,15.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1760,55988,79.28216106,100.0,4.35,31.68,0.17,0.63,3295,655
1790,MN01,2018,7,1,22,1318.3,326.4,207.4,15.6,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1760,55988,79.28216106,100.0,4.35,31.68,0.17,0.63,3295,681
1791,MN01,2018,8,1,27,1328.5,379.9,231.3,18.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1760,55988,79.28216106,100.0,4.35,31.68,0.17,0.63,3295,704
1792,MN01,2018,9,1,14,1375.1,405.0,226.7,14.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1760,55988,79.28216106,100.0,4.35,31.68,0.17,0.63,3295,707
1793,MN01,2018,10,1,25,1448.2,386.6,226.2,15.6,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1760,55988,79.28216106,100.0,4.35,31.68,0.17,0.63,3295,711
1794,MN01,2018,11,1,14,1369.6,433.5,264.3,16.4,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1760,55988,79.28216106,100.0,4.35,31.68,0.17,0.63,3295,717
1795,MN01,2018,12,1,18,1358.8,454.7,249.1,16.1,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1763,55683,130.5966151,100.0,4.35,31.68,0.17,0.63,3295,674
1796,MN01,2019,1,1,27,1393.9,395.2,248.0,19.0,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1763,55683,130.5966151,100.0,4.35,31.68,0.17,0.63,3295,671
1797,MN01,2019,2,1,29,1253.2,357.8,229.9,16.9,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1763,55683,130.5966151,100.0,4.35,31.68,0.17,0.63,3295,654
1798,MN01,2019,3,1,24,1312.5,415.5,255.8,21.4,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1763,55683,130.5966151,100.0,4.35,31.68,0.17,0.63,3295,648
1799,MN01,2019,4,1,27,1390.6,380.2,230.8,23.4,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1763,55683,130.5966151,100.0,4.35,31.68,0.17,0.63,3295,649
1800,MN01,2019,5,1,25,1470.5,446.5,266.3,27.4,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1763,55683,130.5966151,100.0,4.35,31.68,0.17,0.63,3295,653
1801,MN01,2019,6,1,23,1413.1,435.8,254.5,26.1,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1763,55683,130.5966151,100.0,4.35,31.68,0.17,0.63,3295,656
1802,MN01,2019,8,1,19,1348.4,425.3,266.3,23.4,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1755,56212,128.0422073,100.0,4.35,31.68,0.17,0.63,3295,646
1803,MN01,2019,9,1,24,1356.6,428.5,240.5,25.4,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1755,56212,128.0422073,100.0,4.35,31.68,0.17,0.63,3295,656
1804,MN01,2019,10,1,21,1481.4,442.6,265.6,24.2,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1734,56977,128.5473764,100.0,4.35,31.68,0.17,0.63,3295,657
1805,MN01,2019,11,1,15,1396.7,426.4,260.9,21.2,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1734,56977,128.5473764,100.0,4.35,31.68,0.17,0.63,3295,653
1806,MN01,2019,12,1,8,1362.1,474.9,273.6,18.1,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1734,56977,128.5473764,100.0,4.35,31.68,0.17,0.63,3295,628
1807,MN01,2020,1,1,14,1347.5,444.1,283.0,19.5,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1734,56846,128.4598395,100.0,4.35,31.68,0.17,0.63,3295,630
1808,MN01,2020,2,1,13,1285.2,385.4,252.1,17.3,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1734,56846,128.4598395,100.0,4.35,31.68,0.17,0.63,3295,635
1809,MN01,2020,3,1,8,1311.2,377.9,251.6,20.2,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1725,56847,128.4155408,100.0,4.35,31.68,0.17,0.63,3295,630
1810,MN01,2020,4,1,9,924.0,266.3,241.2,13.9,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1725,56847,128.4155408,100.0,4.35,31.68,0.17,0.63,3295,624
1811,MN01,2020,5,1,15,1089.3,284.8,245.0,0.6,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1725,56847,128.4155408,100.0,4.35,31.68,0.17,0.63,3295,625
1812,MN01,2020,6,1,12,1207.8,286.0,224.9,0.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1720,56728,128.5200622,100.0,4.35,31.68,0.17,0.63,3295,617
1813,MN01,2020,7,1,20,1175.9,327.2,251.1,0.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1720,56728,128.5200622,100.0,4.35,31.68,0.17,0.63,3295,624
1814,MN01,2020,8,1,13,1209.4,300.9,219.1,0.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1720,56728,128.5200622,100.0,4.35,31.68,0.17,0.63,3295,623
1815,MN01,2020,9,1,11,1329.3,356.9,224.4,0.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1719,56713,128.5200622,100.0,4.35,31.68,0.17,0.63,3295,616
1816,MN01,2020,10,1,13,1341.7,434.7,289.9,0.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1718,56697,128.5173559,100.0,4.35,31.68,0.17,0.63,3295,619
1817,MN01,2020,11,1,11,1207.1,325.3,224.3,0.0,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1709,56697,127.2230633,100.0,4.35,31.68,0.17,0.63,3295,621
1818,MN01,2020,12,1,8,1252.2,401.5,268.2,0.0,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1709,56697,127.2230633,100.0,4.35,31.68,0.17,0.63,3295,590
1819,MN01,2021,1,1,15,1175.8,385.3,267.6,0.0,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1704,54810,135.8028393,100.0,4.35,31.68,0.17,0.63,3295,587
1820,MN01,2021,2,1,10,1121.1,322.5,229.1,0.0,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1704,54810,135.8028393,100.0,4.35,31.68,0.17,0.63,3295,571
1821,MN01,2021,3,1,13,1297.1,363.6,240.1,0.0,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1704,54810,135.8028393,100.0,4.35,31.68,0.17,0.63,3295,547
1822,MN01,2021,4,1,12,1135.6,405.8,267.9,0.0,1840.4,7.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1704,54810,135.8028393,100.0,4.35,31.68,0.17,0.63,3295,539
1823,MN01,2021,5,1,21,1294.2,393.6,247.8,0.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1704,54810,135.8028393,100.0,4.35,31.68,0.17,0.63,3295,543
1824,MN01,2021,6,1,25,1386.3,380.4,229.6,0.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1692,55123,147.0291367,100.0,4.35,31.68,0.17,0.63,3295,546
1825,MN01,2021,7,1,24,1317.3,424.5,259.5,0.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1692,55123,147.0291367,100.0,4.35,31.68,0.17,0.63,3295,534
1826,MN01,2021,8,2,36,1254.9,352.8,208.5,0.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1692,55123,147.0291367,100.0,4.35,31.68,0.17,0.63,3295,541
1827,MN01,2021,9,2,39,1371.9,461.2,240.3,0.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1698,54929,136.7269681,100.0,4.35,31.68,0.17,0.63,3295,544
1828,MN01,2021,10,3,59,1469.5,397.1,249.9,0.0,1909.2,8.0,0.0,125.0,152.0,43777,0,0.0,0.0003270634966483,1.0,3.0,3.0,7.0,0.0,9.0,5.0,11.0,32.0,78.8,9.5,16.7,64.8,7.9,28.4,26.1,2.7,14.0,39821.5859392559,1698,54929,136.7269681,100.0,4.35,31.68,0.17,0.63,3295,545
1829,MN02,2016,11,3,63,2025.2,491.6,336.8,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,1013
1830,MN02,2016,12,2,51,2017.4,527.7,332.7,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,970
1831,MN02,2017,1,1,29,1972.6,496.5,335.0,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,976
1832,MN02,2017,2,1,27,1745.8,389.9,294.9,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,956
1833,MN02,2017,3,2,43,1949.4,442.4,318.6,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,949
1834,MN02,2017,4,1,27,1912.9,427.5,302.2,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,945
1835,MN02,2017,5,2,53,2181.5,481.0,344.0,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,952
1836,MN02,2017,6,2,50,2022.3,441.9,310.1,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,963
1837,MN02,2017,7,2,53,1818.7,369.8,281.9,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,929
1838,MN02,2017,8,2,52,1883.6,422.8,319.7,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,936
1839,MN02,2017,9,3,58,1940.3,434.7,296.5,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,947
1840,MN02,2017,10,2,53,2038.9,482.3,332.7,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,949
1841,MN02,2017,11,1,27,2014.1,483.4,345.4,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,961
1842,MN02,2017,12,1,19,1961.7,462.3,316.5,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,836
1843,MN02,2018,1,2,32,2053.2,489.7,372.2,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,853
1844,MN02,2018,2,2,31,1779.9,401.9,301.3,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,866
1845,MN02,2018,3,2,34,1938.3,425.8,316.6,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,865
1846,MN02,2018,4,2,41,1902.9,444.5,317.5,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,879
1847,MN02,2018,5,2,46,2152.3,488.4,349.9,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,891
1848,MN02,2018,6,3,64,2050.5,470.0,324.3,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,898
1849,MN02,2018,7,2,49,1842.6,416.8,290.2,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,931
1850,MN02,2018,8,3,57,1921.9,443.5,303.0,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,949
1851,MN02,2018,9,2,52,1904.5,491.5,301.6,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,947
1852,MN02,2018,10,2,37,2142.4,555.6,364.4,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,956
1853,MN02,2018,11,2,32,1991.7,504.8,336.7,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5375,72165,100.3247531,98.7,3.55,9.63,4.47,10.26,1271,964
1854,MN02,2018,12,1,30,1898.1,512.3,331.8,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5350,72494,119.0754958,98.7,3.55,9.63,4.47,10.26,1271,898
1855,MN02,2019,1,1,19,1897.3,525.8,387.6,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5350,72494,119.0754958,98.7,3.55,9.63,4.47,10.26,1271,906
1856,MN02,2019,2,1,28,1740.3,420.1,312.0,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5350,72494,119.0754958,98.7,3.55,9.63,4.47,10.26,1271,895
1857,MN02,2019,3,1,29,1797.5,428.4,313.8,0.0,1152.4,6.0,0.0,30.0,38.0,60499,0,0.0,0.0003735091948296,1.0,3.0,3.0,0.0,0.0,17.0,4.0,18.0,39.0,80.4,16.5,9.4,74.4,7.9,33.4,24.9,2.9,26.1,66583.11772993045,5350,72494,119.0754958,98.7,3.55,9.63,4.47,10.26,1271,891
